T,S,S_s,E,I_n,I_a,I_s,I_d,R_d,R_u,D_d,D_u,day
0.0,1221,0,0,15,15,70,0,0,0,0,0,0
0.0021020575209086552,1221,0,0,15,14,71,0,0,0,0,0,0
0.005017044798373472,1221,0,0,15,14,70,0,0,1,0,0,0
0.016110569590434356,1220,1,0,15,14,70,0,0,1,0,0,0
0.019942917852302344,1220,1,0,15,14,69,1,0,1,0,0,0
0.03480421434821841,1219,2,0,15,14,69,1,0,1,0,0,0
0.036827394530568505,1219,2,0,15,13,70,1,0,1,0,0,0
0.04190768360819625,1218,3,0,15,13,70,1,0,1,0,0,0
0.04362928467986891,1217,4,0,15,13,70,1,0,1,0,0,0
0.046922494587553085,1216,5,0,15,13,70,1,0,1,0,0,0
0.05354115037879663,1215,6,0,15,13,70,1,0,1,0,0,0
0.06686077910414495,1215,6,0,15,13,69,1,0,2,0,0,0
0.08611426319521805,1214,7,0,15,13,69,1,0,2,0,0,0
0.09229368006100178,1214,7,0,15,12,70,1,0,2,0,0,0
0.0998564036292876,1213,8,0,15,12,70,1,0,2,0,0,0
0.11047635966105582,1212,9,0,15,12,70,1,0,2,0,0,0
0.12772618261980928,1211,10,0,15,12,70,1,0,2,0,0,0
0.12797139602600624,1210,11,0,15,12,70,1,0,2,0,0,0
0.13358976301534473,1209,12,0,15,12,70,1,0,2,0,0,0
0.14729391526523578,1208,12,1,15,12,70,1,0,2,0,0,0
0.16583402591035626,1207,12,2,15,12,70,1,0,2,0,0,0
0.16734772221851615,1207,12,2,15,11,71,1,0,2,0,0,0
0.18982001924864708,1207,12,2,15,10,72,1,0,2,0,0,0
0.19759869332815783,1207,12,2,15,9,73,1,0,2,0,0,0
0.1984048508887523,1206,13,2,15,9,73,1,0,2,0,0,0
0.2102055827433279,1207,12,2,15,9,73,1,0,2,0,0,0
0.21029160076653497,1206,13,2,15,9,73,1,0,2,0,0,0
0.21863638357716525,1206,13,2,15,8,74,1,0,2,0,0,0
0.22016502430631704,1206,13,2,15,8,73,2,0,2,0,0,0
0.24000979727354751,1206,13,2,15,7,74,2,0,2,0,0,0
0.28058883812864005,1205,14,2,15,7,74,2,0,2,0,0,0
0.28174786458925083,1204,15,2,15,7,74,2,0,2,0,0,0
0.29180814924861004,1203,16,2,15,7,74,2,0,2,0,0,0
0.30457380967380376,1202,17,2,15,7,74,2,0,2,0,0,0
0.3209793115627208,1201,18,2,15,7,74,2,0,2,0,0,0
0.347122169665546,1200,19,2,15,7,74,2,0,2,0,0,0
0.3555103506222528,1199,20,2,15,7,74,2,0,2,0,0,0
0.3564715969576151,1198,21,2,15,7,74,2,0,2,0,0,0
0.3622164415582808,1198,21,2,14,7,74,2,0,3,0,0,0
0.36271116844486506,1197,22,2,14,7,74,2,0,3,0,0,0
0.364960657149245,1196,23,2,14,7,74,2,0,3,0,0,0
0.3784962705265096,1195,23,3,14,7,74,2,0,3,0,0,0
0.3789615282537737,1194,24,3,14,7,74,2,0,3,0,0,0
0.38610291558323306,1193,24,4,14,7,74,2,0,3,0,0,0
0.390007227574806,1192,24,5,14,7,74,2,0,3,0,0,0
0.39060119964395473,1191,25,5,14,7,74,2,0,3,0,0,0
0.40386754161024246,1190,26,5,14,7,74,2,0,3,0,0,0
0.4042749956348489,1190,26,5,14,7,73,2,0,4,0,0,0
0.40995961784688,1190,26,5,14,7,72,2,0,5,0,0,0
0.41348985862941356,1191,25,5,14,7,72,2,0,5,0,0,0
0.4196845775681674,1190,26,5,14,7,72,2,0,5,0,0,0
0.42004598797496556,1190,26,5,14,7,71,2,0,6,0,0,0
0.4220181656722917,1189,27,5,14,7,71,2,0,6,0,0,0
0.4221299765965933,1188,28,5,14,7,71,2,0,6,0,0,0
0.43046336114931466,1188,28,5,14,7,70,2,0,7,0,0,0
0.43411122258891205,1187,28,6,14,7,70,2,0,7,0,0,0
0.4399232353572903,1186,29,6,14,7,70,2,0,7,0,0,0
0.44269346006082394,1185,30,6,14,7,70,2,0,7,0,0,0
0.44363051152778155,1184,31,6,14,7,70,2,0,7,0,0,0
0.44970856821655414,1184,31,6,14,7,69,2,0,8,0,0,0
0.4604953953097272,1184,31,6,14,7,68,2,0,9,0,0,0
0.4730403188265899,1183,32,6,14,7,68,2,0,9,0,0,0
0.48315909888301384,1182,33,6,14,7,68,2,0,9,0,0,0
0.4986114131041733,1181,34,6,14,7,68,2,0,9,0,0,0
0.5069111893394899,1182,33,6,14,7,68,2,0,9,0,0,0
0.5295629350076202,1181,34,6,14,7,68,2,0,9,0,0,0
0.6072313129332354,1180,34,7,14,7,68,2,0,9,0,0,0
0.6086945826482338,1179,35,7,14,7,68,2,0,9,0,0,0
0.6114765035812616,1178,36,7,14,7,68,2,0,9,0,0,0
0.6180392056648942,1177,37,7,14,7,68,2,0,9,0,0,0
0.6207914991742435,1176,38,7,14,7,68,2,0,9,0,0,0
0.6515662783542818,1176,38,7,14,7,67,3,0,9,0,0,0
0.6572444937557812,1177,37,7,14,7,67,3,0,9,0,0,0
0.6618638176485377,1177,37,7,14,7,66,4,0,9,0,0,0
0.6644989522882429,1178,36,7,14,7,66,4,0,9,0,0,0
0.6723587971895989,1178,36,7,14,6,67,4,0,9,0,0,0
0.6729154456142766,1177,36,8,14,6,67,4,0,9,0,0,0
0.6747329836624646,1178,35,8,14,6,67,4,0,9,0,0,0
0.6774158364101707,1177,36,8,14,6,67,4,0,9,0,0,0
0.6852810669781103,1176,37,8,14,6,67,4,0,9,0,0,0
0.6858015653739605,1176,37,8,14,6,66,5,0,9,0,0,0
0.7063260606766288,1175,38,8,14,6,66,5,0,9,0,0,0
0.7161793590069355,1174,39,8,14,6,66,5,0,9,0,0,0
0.7480440159289793,1173,40,8,14,6,66,5,0,9,0,0,0
0.7489044012064888,1172,41,8,14,6,66,5,0,9,0,0,0
0.7551610376478233,1171,42,8,14,6,66,5,0,9,0,0,0
0.7626909784479834,1170,43,8,14,6,66,5,0,9,0,0,0
0.7912604382728605,1169,44,8,14,6,66,5,0,9,0,0,0
0.7920582824992803,1170,43,8,14,6,66,5,0,9,0,0,0
0.7933020273150996,1169,44,8,14,6,66,5,0,9,0,0,0
0.7978742852896225,1168,45,8,14,6,66,5,0,9,0,0,0
0.8004465738557388,1168,45,8,13,6,66,5,0,10,0,0,0
0.8048171287187158,1167,46,8,13,6,66,5,0,10,0,0,0
0.8055016832435041,1166,47,8,13,6,66,5,0,10,0,0,0
0.8084832286042699,1165,48,8,13,6,66,5,0,10,0,0,0
0.8154239016155712,1165,48,8,13,6,65,5,0,11,0,0,0
0.8266740054824594,1166,47,8,13,6,65,5,0,11,0,0,0
0.8413196455440758,1165,48,8,13,6,65,5,0,11,0,0,0
0.8418959193901978,1164,48,9,13,6,65,5,0,11,0,0,0
0.8533940936473758,1163,49,9,13,6,65,5,0,11,0,0,0
0.8541936866303537,1162,50,9,13,6,65,5,0,11,0,0,0
0.8650290187501805,1161,50,10,13,6,65,5,0,11,0,0,0
0.866555794779091,1162,49,10,13,6,65,5,0,11,0,0,0
0.8850357863489716,1163,48,10,13,6,65,5,0,11,0,0,0
0.895150731792743,1164,47,10,13,6,65,5,0,11,0,0,0
0.9088186628757294,1163,47,11,13,6,65,5,0,11,0,0,0
0.9153871779433406,1162,48,11,13,6,65,5,0,11,0,0,0
0.9183204519877208,1161,49,11,13,6,65,5,0,11,0,0,0
0.949274480195865,1161,49,11,13,6,64,5,0,12,0,0,0
0.9527768655098784,1162,48,11,13,6,64,5,0,12,0,0,0
0.9606972759929888,1161,49,11,13,6,64,5,0,12,0,0,0
0.9611512402285096,1160,50,11,13,6,64,5,0,12,0,0,0
0.9734577648241822,1160,50,11,13,6,63,5,0,13,0,0,0
0.9930070137780066,1159,51,11,13,6,63,5,0,13,0,0,0
1.0016524197562118,1158,52,11,13,6,63,5,0,13,0,0,1
1.00698543124862,1158,52,11,13,6,62,6,0,13,0,0,1
1.0102350962717561,1159,51,11,13,6,62,6,0,13,0,0,1
1.0147344675619225,1158,52,11,13,6,62,6,0,13,0,0,1
1.0267500465076542,1159,51,11,13,6,62,6,0,13,0,0,1
1.0293809631862914,1158,52,11,13,6,62,6,0,13,0,0,1
1.0306666454280626,1157,53,11,13,6,62,6,0,13,0,0,1
1.0326029589034318,1156,54,11,13,6,62,6,0,13,0,0,1
1.0371028871371744,1155,54,12,13,6,62,6,0,13,0,0,1
1.0380393173968712,1154,55,12,13,6,62,6,0,13,0,0,1
1.042160782465877,1153,55,13,13,6,62,6,0,13,0,0,1
1.0511109485355876,1154,54,13,13,6,62,6,0,13,0,0,1
1.072425384379779,1155,53,13,13,6,62,6,0,13,0,0,1
1.0737574933319776,1154,54,13,13,6,62,6,0,13,0,0,1
1.0890805181720435,1153,55,13,13,6,62,6,0,13,0,0,1
1.0929801594554254,1152,55,14,13,6,62,6,0,13,0,0,1
1.1044464855314005,1151,55,15,13,6,62,6,0,13,0,0,1
1.107910006732839,1152,54,15,13,6,62,6,0,13,0,0,1
1.1282337609625734,1151,55,15,13,6,62,6,0,13,0,0,1
1.1311191826635265,1151,55,15,13,6,62,5,1,13,0,0,1
1.1346548190965746,1150,56,15,13,6,62,5,1,13,0,0,1
1.139576600249958,1149,57,15,13,6,62,5,1,13,0,0,1
1.1456953861433952,1148,58,15,13,6,62,5,1,13,0,0,1
1.1694852275265402,1147,59,15,13,6,62,5,1,13,0,0,1
1.183685981142374,1147,59,15,13,6,61,5,1,14,0,0,1
1.1878465156655704,1147,59,14,14,6,61,5,1,14,0,0,1
1.1881223003667116,1148,58,14,14,6,61,5,1,14,0,0,1
1.1974469819596065,1147,59,14,14,6,61,5,1,14,0,0,1
1.200139870882199,1148,58,14,14,6,61,5,1,14,0,0,1
1.201897471090097,1147,59,14,14,6,61,5,1,14,0,0,1
1.2030785795479633,1146,60,14,14,6,61,5,1,14,0,0,1
1.2135748284075398,1145,60,15,14,6,61,5,1,14,0,0,1
1.2218101519752531,1144,61,15,14,6,61,5,1,14,0,0,1
1.2348216695514627,1143,61,16,14,6,61,5,1,14,0,0,1
1.2566237975887926,1142,61,17,14,6,61,5,1,14,0,0,1
1.2573772608803844,1142,61,17,14,6,60,6,1,14,0,0,1
1.2677851112360305,1141,62,17,14,6,60,6,1,14,0,0,1
1.2789501572888151,1141,62,17,14,5,61,6,1,14,0,0,1
1.2801995582882977,1140,63,17,14,5,61,6,1,14,0,0,1
1.284461065751919,1140,63,17,14,4,62,6,1,14,0,0,1
1.293880868100866,1139,63,18,14,4,62,6,1,14,0,0,1
1.2940598127003444,1139,63,18,14,4,61,6,1,15,0,0,1
1.3097799351678832,1138,64,18,14,4,61,6,1,15,0,0,1
1.3135565140216303,1137,65,18,14,4,61,6,1,15,0,0,1
1.318395873895418,1136,66,18,14,4,61,6,1,15,0,0,1
1.3268134273635301,1135,67,18,14,4,61,6,1,15,0,0,1
1.3282464450574218,1134,68,18,14,4,61,6,1,15,0,0,1
1.3380992859013225,1135,67,18,14,4,61,6,1,15,0,0,1
1.3430626883903873,1135,67,18,13,4,61,6,1,16,0,0,1
1.3858505437095876,1134,67,19,13,4,61,6,1,16,0,0,1
1.3867759239587065,1134,67,19,13,4,60,6,1,17,0,0,1
1.3891328635558071,1135,66,19,13,4,60,6,1,17,0,0,1
1.3936771105919836,1135,66,19,13,3,61,6,1,17,0,0,1
1.4046168404693453,1136,65,19,13,3,61,6,1,17,0,0,1
1.406112368099788,1137,64,19,13,3,61,6,1,17,0,0,1
1.4067370515510575,1136,65,19,13,3,61,6,1,17,0,0,1
1.4101848765742644,1135,66,19,13,3,61,6,1,17,0,0,1
1.4157718259112402,1134,67,19,13,3,61,6,1,17,0,0,1
1.4289705976517924,1134,67,19,13,3,60,6,1,18,0,0,1
1.4382533633448,1133,68,19,13,3,60,6,1,18,0,0,1
1.4422789317253721,1133,68,19,13,3,59,7,1,18,0,0,1
1.4568786138268206,1132,69,19,13,3,59,7,1,18,0,0,1
1.463987838088187,1131,69,20,13,3,59,7,1,18,0,0,1
1.4955055741530927,1130,69,21,13,3,59,7,1,18,0,0,1
1.509163511151541,1131,68,21,13,3,59,7,1,18,0,0,1
1.5227381038100944,1132,67,21,13,3,59,7,1,18,0,0,1
1.5265900940201453,1132,67,20,13,3,59,8,1,18,0,0,1
1.5312865922754955,1133,66,20,13,3,59,8,1,18,0,0,1
1.53869688890947,1134,65,20,13,3,59,8,1,18,0,0,1
1.5490139189122623,1133,66,20,13,3,59,8,1,18,0,0,1
1.5690679392106335,1132,66,21,13,3,59,8,1,18,0,0,1
1.5717697050053412,1131,67,21,13,3,59,8,1,18,0,0,1
1.5787860602184844,1131,67,21,13,3,58,9,1,18,0,0,1
1.5950911547543205,1130,68,21,13,3,58,9,1,18,0,0,1
1.5953998189061207,1131,67,21,13,3,58,9,1,18,0,0,1
1.6007830472063023,1131,67,21,13,3,57,10,1,18,0,0,1
1.6089519085166781,1132,66,21,13,3,57,10,1,18,0,0,1
1.6150535955095946,1131,67,21,13,3,57,10,1,18,0,0,1
1.619874371567005,1132,66,21,13,3,57,10,1,18,0,0,1
1.6377493481048597,1133,65,21,13,3,57,10,1,18,0,0,1
1.6411188313167882,1132,66,21,13,3,57,10,1,18,0,0,1
1.6495648181549982,1131,67,21,13,3,57,10,1,18,0,0,1
1.655674292210674,1131,67,20,13,4,57,10,1,18,0,0,1
1.670674957796438,1131,67,20,13,3,58,10,1,18,0,0,1
1.674998329100286,1131,67,19,14,3,58,10,1,18,0,0,1
1.6924219805724887,1130,68,19,14,3,58,10,1,18,0,0,1
1.7161190837607156,1129,69,19,14,3,58,10,1,18,0,0,1
1.717763029229791,1130,68,19,14,3,58,10,1,18,0,0,1
1.7198402009407021,1129,69,19,14,3,58,10,1,18,0,0,1
1.7217987805577317,1128,70,19,14,3,58,10,1,18,0,0,1
1.7299338956431396,1129,69,19,14,3,58,10,1,18,0,0,1
1.7463025694287089,1130,68,19,14,3,58,10,1,18,0,0,1
1.7466076748127022,1129,69,19,14,3,58,10,1,18,0,0,1
1.753771069114609,1130,68,19,14,3,58,10,1,18,0,0,1
1.754935389040818,1130,68,19,14,3,57,10,1,19,0,0,1
1.7614661821054713,1129,68,20,14,3,57,10,1,19,0,0,1
1.77179063129477,1128,69,20,14,3,57,10,1,19,0,0,1
1.7765948521094321,1127,70,20,14,3,57,10,1,19,0,0,1
1.7979566563878908,1127,70,20,13,3,57,10,1,20,0,0,1
1.807408108412806,1127,70,19,13,4,57,10,1,20,0,0,1
1.811596800516247,1128,69,19,13,4,57,10,1,20,0,0,1
1.8129904598820477,1127,70,19,13,4,57,10,1,20,0,0,1
1.821294175371787,1126,71,19,13,4,57,10,1,20,0,0,1
1.8213081591407163,1127,70,19,13,4,57,10,1,20,0,0,1
1.831030520155685,1127,70,19,13,4,56,10,1,21,0,0,1
1.8374840205432048,1127,70,19,13,4,55,11,1,21,0,0,1
1.8480720995325928,1126,71,19,13,4,55,11,1,21,0,0,1
1.8760629928170747,1125,72,19,13,4,55,11,1,21,0,0,1
1.8843100273929887,1126,71,19,13,4,55,11,1,21,0,0,1
1.8843901408055914,1127,70,19,13,4,55,11,1,21,0,0,1
1.8923743033377494,1126,71,19,13,4,55,11,1,21,0,0,1
1.9047118879916838,1125,72,19,13,4,55,11,1,21,0,0,1
1.9053675856667247,1126,71,19,13,4,55,11,1,21,0,0,1
1.9070629726258101,1125,72,19,13,4,55,11,1,21,0,0,1
1.927952785581645,1125,72,18,14,4,55,11,1,21,0,0,1
1.9301159007984714,1124,73,18,14,4,55,11,1,21,0,0,1
1.9370084161362915,1125,72,18,14,4,55,11,1,21,0,0,1
1.9516676292130053,1124,73,18,14,4,55,11,1,21,0,0,1
1.975858087264594,1123,73,19,14,4,55,11,1,21,0,0,1
1.981001250242853,1123,73,19,14,3,56,11,1,21,0,0,1
1.9836684103232263,1124,72,19,14,3,56,11,1,21,0,0,1
1.9852846439707446,1123,73,19,14,3,56,11,1,21,0,0,1
1.9857570646376277,1122,74,19,14,3,56,11,1,21,0,0,1
1.986669027642242,1121,75,19,14,3,56,11,1,21,0,0,1
1.9949156511784834,1122,74,19,14,3,56,11,1,21,0,0,1
1.9987160581066457,1123,73,19,14,3,56,11,1,21,0,0,1
2.0136383985872635,1122,73,20,14,3,56,11,1,21,0,0,2
2.0146619122735476,1123,72,20,14,3,56,11,1,21,0,0,2
2.0216736339523287,1123,72,20,14,2,57,11,1,21,0,0,2
2.0293022443986253,1123,72,20,14,2,56,11,1,22,0,0,2
2.029714510177647,1122,73,20,14,2,56,11,1,22,0,0,2
2.046319680720634,1121,74,20,14,2,56,11,1,22,0,0,2
2.0468225834656306,1120,74,21,14,2,56,11,1,22,0,0,2
2.0537184769933803,1119,75,21,14,2,56,11,1,22,0,0,2
2.0553579599901504,1119,75,21,14,2,55,11,1,23,0,0,2
2.055993913938305,1120,74,21,14,2,55,11,1,23,0,0,2
2.0731504756632866,1119,75,21,14,2,55,11,1,23,0,0,2
2.0845241044309586,1118,76,21,14,2,55,11,1,23,0,0,2
2.107323156239049,1119,75,21,14,2,55,11,1,23,0,0,2
2.112203188272072,1120,74,21,14,2,55,11,1,23,0,0,2
2.1182614641736563,1119,75,21,14,2,55,11,1,23,0,0,2
2.128348451055121,1118,76,21,14,2,55,11,1,23,0,0,2
2.1323099694631877,1117,77,21,14,2,55,11,1,23,0,0,2
2.1467279449149688,1116,78,21,14,2,55,11,1,23,0,0,2
2.1544294639196937,1115,79,21,14,2,55,11,1,23,0,0,2
2.163727015396975,1116,78,21,14,2,55,11,1,23,0,0,2
2.1727563649225967,1117,77,21,14,2,55,11,1,23,0,0,2
2.1785797782581553,1117,77,21,14,2,54,11,1,24,0,0,2
2.2015857068989377,1118,76,21,14,2,54,11,1,24,0,0,2
2.2131255903895646,1117,77,21,14,2,54,11,1,24,0,0,2
2.2180605107489098,1116,78,21,14,2,54,11,1,24,0,0,2
2.226435143083602,1117,77,21,14,2,54,11,1,24,0,0,2
2.229384396857455,1116,78,21,14,2,54,11,1,24,0,0,2
2.2561476283374193,1116,78,21,14,2,53,11,1,25,0,0,2
2.2621954449653727,1115,79,21,14,2,53,11,1,25,0,0,2
2.26766980522366,1114,80,21,14,2,53,11,1,25,0,0,2
2.272000837357844,1113,81,21,14,2,53,11,1,25,0,0,2
2.2733509084813326,1114,80,21,14,2,53,11,1,25,0,0,2
2.289540371575975,1113,81,21,14,2,53,11,1,25,0,0,2
2.2907861441213786,1112,82,21,14,2,53,11,1,25,0,0,2
2.2948741681168094,1113,81,21,14,2,53,11,1,25,0,0,2
2.303603694462691,1114,80,21,14,2,53,11,1,25,0,0,2
2.3201813084042864,1113,80,22,14,2,53,11,1,25,0,0,2
2.323072366881376,1113,80,22,14,2,52,12,1,25,0,0,2
2.3283002037517417,1114,79,22,14,2,52,12,1,25,0,0,2
2.3363832431358373,1115,78,22,14,2,52,12,1,25,0,0,2
2.3465651372846597,1114,79,22,14,2,52,12,1,25,0,0,2
2.3485533638927043,1113,80,22,14,2,52,12,1,25,0,0,2
2.374684102101615,1112,81,22,14,2,52,12,1,25,0,0,2
2.3781377956678544,1111,82,22,14,2,52,12,1,25,0,0,2
2.387480540322607,1110,83,22,14,2,52,12,1,25,0,0,2
2.391363126057226,1110,83,22,13,2,52,12,1,26,0,0,2
2.406187880888714,1109,84,22,13,2,52,12,1,26,0,0,2
2.4180158593013785,1108,85,22,13,2,52,12,1,26,0,0,2
2.4248376550412285,1109,84,22,13,2,52,12,1,26,0,0,2
2.4368895063728235,1110,83,22,13,2,52,12,1,26,0,0,2
2.4375091213462263,1109,84,22,13,2,52,12,1,26,0,0,2
2.4761228802315327,1108,85,22,13,2,52,12,1,26,0,0,2
2.477765474338056,1109,84,22,13,2,52,12,1,26,0,0,2
2.4843220391761194,1110,83,22,13,2,52,12,1,26,0,0,2
2.4872195073117367,1109,83,23,13,2,52,12,1,26,0,0,2
2.494652968379159,1108,84,23,13,2,52,12,1,26,0,0,2
2.5103546351361103,1109,83,23,13,2,52,12,1,26,0,0,2
2.5110382981631156,1108,83,24,13,2,52,12,1,26,0,0,2
2.5150619378317756,1107,84,24,13,2,52,12,1,26,0,0,2
2.518471642486569,1107,84,23,13,3,52,12,1,26,0,0,2
2.528670996724559,1107,84,22,14,3,52,12,1,26,0,0,2
2.5316012210202783,1108,83,22,14,3,52,12,1,26,0,0,2
2.5369820329507795,1107,84,22,14,3,52,12,1,26,0,0,2
2.566128831917666,1108,83,22,14,3,52,12,1,26,0,0,2
2.5768613336609514,1107,84,22,14,3,52,12,1,26,0,0,2
2.579026431163702,1108,83,22,14,3,52,12,1,26,0,0,2
2.5849065175360115,1107,84,22,14,3,52,12,1,26,0,0,2
2.585157462362245,1106,85,22,14,3,52,12,1,26,0,0,2
2.586577369311252,1105,86,22,14,3,52,12,1,26,0,0,2
2.587414988755731,1104,87,22,14,3,52,12,1,26,0,0,2
2.591207629758331,1105,86,22,14,3,52,12,1,26,0,0,2
2.592303793353214,1105,86,22,14,3,51,12,1,27,0,0,2
2.599084761197566,1104,87,22,14,3,51,12,1,27,0,0,2
2.6016509465912616,1105,86,22,14,3,51,12,1,27,0,0,2
2.610625959333202,1105,86,21,15,3,51,12,1,27,0,0,2
2.620998364145854,1106,85,21,15,3,51,12,1,27,0,0,2
2.63541944264894,1105,86,21,15,3,51,12,1,27,0,0,2
2.650373309974558,1106,85,21,15,3,51,12,1,27,0,0,2
2.6576763049706256,1105,86,21,15,3,51,12,1,27,0,0,2
2.6660415223803735,1105,86,21,15,2,52,12,1,27,0,0,2
2.6665149291217034,1104,87,21,15,2,52,12,1,27,0,0,2
2.6836852947931713,1103,88,21,15,2,52,12,1,27,0,0,2
2.6850382315941776,1102,89,21,15,2,52,12,1,27,0,0,2
2.715935455987524,1101,90,21,15,2,52,12,1,27,0,0,2
2.734312415067898,1100,91,21,15,2,52,12,1,27,0,0,2
2.768528124042242,1101,90,21,15,2,52,12,1,27,0,0,2
2.774415167970978,1100,91,21,15,2,52,12,1,27,0,0,2
2.781199399559485,1099,92,21,15,2,52,12,1,27,0,0,2
2.7812795700552764,1098,93,21,15,2,52,12,1,27,0,0,2
2.7821736007249394,1099,92,21,15,2,52,12,1,27,0,0,2
2.783681645911053,1100,91,21,15,2,52,12,1,27,0,0,2
2.787266576760708,1099,92,21,15,2,52,12,1,27,0,0,2
2.793679687351722,1098,93,21,15,2,52,12,1,27,0,0,2
2.7954728018899866,1098,93,20,15,3,52,12,1,27,0,0,2
2.795787431668875,1097,94,20,15,3,52,12,1,27,0,0,2
2.81406238109385,1096,95,20,15,3,52,12,1,27,0,0,2
2.8155683072013966,1095,96,20,15,3,52,12,1,27,0,0,2
2.8391194644273137,1095,96,20,15,3,51,13,1,27,0,0,2
2.850009869827707,1094,97,20,15,3,51,13,1,27,0,0,2
2.853678996416322,1093,98,20,15,3,51,13,1,27,0,0,2
2.857382048240253,1092,99,20,15,3,51,13,1,27,0,0,2
2.8726077187322705,1091,100,20,15,3,51,13,1,27,0,0,2
2.8791369918284033,1091,100,20,15,3,50,13,1,28,0,0,2
2.881493753374681,1092,99,20,15,3,50,13,1,28,0,0,2
2.8942298739356036,1091,100,20,15,3,50,13,1,28,0,0,2
2.894285510166474,1090,101,20,15,3,50,13,1,28,0,0,2
2.8945046603648197,1091,100,20,15,3,50,13,1,28,0,0,2
2.895387156157499,1092,99,20,15,3,50,13,1,28,0,0,2
2.8984039596709694,1093,98,20,15,3,50,13,1,28,0,0,2
2.9056428254541733,1092,98,21,15,3,50,13,1,28,0,0,2
2.9113833651820222,1093,97,21,15,3,50,13,1,28,0,0,2
2.9209155679839167,1092,98,21,15,3,50,13,1,28,0,0,2
2.9215744583392396,1093,97,21,15,3,50,13,1,28,0,0,2
2.928477895172039,1094,96,21,15,3,50,13,1,28,0,0,2
2.9285692650879125,1095,95,21,15,3,50,13,1,28,0,0,2
2.944333703589768,1094,96,21,15,3,50,13,1,28,0,0,2
2.9532324428418018,1093,97,21,15,3,50,13,1,28,0,0,2
2.955205321362629,1093,97,20,15,3,50,14,1,28,0,0,2
2.9705128259434157,1094,96,20,15,3,50,14,1,28,0,0,2
2.9911096391730863,1093,96,21,15,3,50,14,1,28,0,0,2
2.9988512823509215,1094,95,21,15,3,50,14,1,28,0,0,2
3.0064770998067445,1095,94,21,15,3,50,14,1,28,0,0,3
3.011920322361223,1095,94,20,15,3,50,15,1,28,0,0,3
3.0130194628763385,1096,93,20,15,3,50,15,1,28,0,0,3
3.014047408273252,1097,92,20,15,3,50,15,1,28,0,0,3
3.0167308198560354,1098,91,20,15,3,50,15,1,28,0,0,3
3.0185856637312694,1097,92,20,15,3,50,15,1,28,0,0,3
3.0250190682943625,1098,91,20,15,3,50,15,1,28,0,0,3
3.0373737720351577,1097,92,20,15,3,50,15,1,28,0,0,3
3.050192237775466,1097,92,19,15,3,50,16,1,28,0,0,3
3.0531160154028947,1096,93,19,15,3,50,16,1,28,0,0,3
