T,S,S_s,E,I_n,I_a,I_s,I_d,R_d,R_u,D_d,D_u,day
0.0,1221,0,0,15,15,70,0,0,0,0,0,0
0.0011320036336120412,1220,1,0,15,15,70,0,0,0,0,0,0
0.009133594249863404,1219,2,0,15,15,70,0,0,0,0,0,0
0.013021494926788682,1218,3,0,15,15,70,0,0,0,0,0,0
0.029685615354491702,1217,4,0,15,15,70,0,0,0,0,0,0
0.029972789659171082,1217,4,0,15,15,69,1,0,0,0,0,0
0.031041112944668152,1216,4,1,15,15,69,1,0,0,0,0,0
0.03297614327886771,1215,5,1,15,15,69,1,0,0,0,0,0
0.0551808639528094,1214,6,1,15,15,69,1,0,0,0,0,0
0.057649817710460995,1214,6,1,14,15,69,1,0,1,0,0,0
0.06089076888926963,1213,6,2,14,15,69,1,0,1,0,0,0
0.06322041140582109,1213,6,2,14,14,70,1,0,1,0,0,0
0.07610563912018195,1213,6,2,14,14,69,2,0,1,0,0,0
0.08406680243408705,1212,7,2,14,14,69,2,0,1,0,0,0
0.09203161791836469,1212,7,2,14,14,68,3,0,1,0,0,0
0.09455258329797618,1211,8,2,14,14,68,3,0,1,0,0,0
0.09676614034958261,1210,9,2,14,14,68,3,0,1,0,0,0
0.09825822421231441,1209,10,2,14,14,68,3,0,1,0,0,0
0.10566871334676566,1209,10,2,14,14,67,4,0,1,0,0,0
0.11427903312607997,1209,10,2,14,13,68,4,0,1,0,0,0
0.11621555836580304,1208,11,2,14,13,68,4,0,1,0,0,0
0.12150253787224488,1207,12,2,14,13,68,4,0,1,0,0,0
0.1286210099890869,1207,12,2,14,12,69,4,0,1,0,0,0
0.134391688182222,1206,12,3,14,12,69,4,0,1,0,0,0
0.1393540159011027,1206,12,3,14,11,69,5,0,1,0,0,0
0.14191406222324543,1205,13,3,14,11,69,5,0,1,0,0,0
0.14580529149941043,1206,12,3,14,11,69,5,0,1,0,0,0
0.14602697536284753,1205,13,3,14,11,69,5,0,1,0,0,0
0.14878711233951356,1204,14,3,14,11,69,5,0,1,0,0,0
0.1610554929928952,1203,14,4,14,11,69,5,0,1,0,0,0
0.16587270677107877,1202,15,4,14,11,69,5,0,1,0,0,0
0.16698028895636555,1201,16,4,14,11,69,5,0,1,0,0,0
0.18448177233746677,1200,17,4,14,11,69,5,0,1,0,0,0
0.1932616012309406,1199,18,4,14,11,69,5,0,1,0,0,0
0.1956208996143011,1199,18,4,13,11,69,5,0,2,0,0,0
0.21611409305103163,1198,19,4,13,11,69,5,0,2,0,0,0
0.2201090419154548,1197,19,5,13,11,69,5,0,2,0,0,0
0.22098676546003881,1196,20,5,13,11,69,5,0,2,0,0,0
0.22354765811950128,1195,21,5,13,11,69,5,0,2,0,0,0
0.22951887230216547,1196,20,5,13,11,69,5,0,2,0,0,0
0.23883471251213334,1195,21,5,13,11,69,5,0,2,0,0,0
0.24629651415593107,1194,21,6,13,11,69,5,0,2,0,0,0
