T,S,S_s,E,I_n,I_a,I_s,I_d,R_d,R_u,D_d,D_u,day
0.0,1221,0,0,15,15,70,0,0,0,0,0,0
0.02010229993325803,1220,1,0,15,15,70,0,0,0,0,0,0
0.021937625366501803,1220,1,0,15,15,69,1,0,0,0,0,0
0.023928727383815716,1219,2,0,15,15,69,1,0,0,0,0,0
0.026449545822018496,1218,3,0,15,15,69,1,0,0,0,0,0
0.05130823527566732,1218,3,0,15,14,70,1,0,0,0,0,0
0.05525222866081718,1218,3,0,15,13,71,1,0,0,0,0,0
0.056721890402855434,1217,4,0,15,13,71,1,0,0,0,0,0
0.06535492786008046,1216,5,0,15,13,71,1,0,0,0,0,0
0.07023463914637697,1215,5,1,15,13,71,1,0,0,0,0,0
0.07518152732455925,1214,6,1,15,13,71,1,0,0,0,0,0
0.0828971973438038,1213,6,2,15,13,71,1,0,0,0,0,0
0.0916701886508572,1212,7,2,15,13,71,1,0,0,0,0,0
0.10154011552484284,1212,7,2,15,13,70,2,0,0,0,0,0
0.11602144225705173,1212,7,2,15,13,69,2,0,1,0,0,0
0.11895746890129401,1211,8,2,15,13,69,2,0,1,0,0,0
0.12384741136300745,1210,9,2,15,13,69,2,0,1,0,0,0
0.12801823784186717,1209,10,2,15,13,69,2,0,1,0,0,0
0.16760562446094102,1209,10,2,15,13,68,3,0,1,0,0,0
0.16860810022177364,1208,10,3,15,13,68,3,0,1,0,0,0
0.18877508365660323,1207,11,3,15,13,68,3,0,1,0,0,0
0.19032374055590848,1207,11,3,15,12,68,4,0,1,0,0,0
0.1984273808331637,1207,11,3,15,12,67,4,0,2,0,0,0
0.20620302153774747,1207,11,3,15,12,66,4,0,3,0,0,0
0.2090179130586585,1206,12,3,15,12,66,4,0,3,0,0,0
0.2197591912871196,1205,13,3,15,12,66,4,0,3,0,0,0
0.2231234829374287,1204,14,3,15,12,66,4,0,3,0,0,0
0.22315672875030432,1203,15,3,15,12,66,4,0,3,0,0,0
0.22327971234735805,1203,15,3,15,12,65,5,0,3,0,0,0
0.22532377415898389,1202,16,3,15,12,65,5,0,3,0,0,0
0.22546983954537636,1201,17,3,15,12,65,5,0,3,0,0,0
0.23006941205721346,1200,18,3,15,12,65,5,0,3,0,0,0
0.24063155845140036,1199,19,3,15,12,65,5,0,3,0,0,0
0.2417869685264787,1199,19,3,15,12,65,4,1,3,0,0,0
0.2527712673141846,1198,20,3,15,12,65,4,1,3,0,0,0
0.2563212472574743,1199,19,3,15,12,65,4,1,3,0,0,0
0.2587323773041724,1198,20,3,15,12,65,4,1,3,0,0,0
0.2635185148935042,1197,21,3,15,12,65,4,1,3,0,0,0
0.2650995164944375,1196,22,3,15,12,65,4,1,3,0,0,0
0.27422311809316124,1195,22,4,15,12,65,4,1,3,0,0,0
0.28957323388329287,1196,21,4,15,12,65,4,1,3,0,0,0
0.29777370131924424,1196,21,4,15,11,66,4,1,3,0,0,0
