T,S,S_s,E,I_n,I_a,I_s,I_d,R_d,R_u,D_d,D_u,day
0.0,1221,0,0,15,15,70,0,0,0,0,0,0
0.017307026516297726,1220,1,0,15,15,70,0,0,0,0,0,0
0.02267422895139211,1220,1,0,15,14,71,0,0,0,0,0,0
0.032838670299734196,1219,2,0,15,14,71,0,0,0,0,0,0
0.05163356220033602,1218,3,0,15,14,71,0,0,0,0,0,0
0.06698634102523542,1218,3,0,15,14,70,0,0,1,0,0,0
0.07796398296932483,1217,4,0,15,14,70,0,0,1,0,0,0
0.07867896610250638,1216,4,1,15,14,70,0,0,1,0,0,0
0.08112790216599687,1215,5,1,15,14,70,0,0,1,0,0,0
0.08170153363504518,1214,6,1,15,14,70,0,0,1,0,0,0
0.08204213702503382,1213,7,1,15,14,70,0,0,1,0,0,0
0.0828356810470142,1213,7,1,15,14,69,0,0,2,0,0,0
0.09498277892399754,1212,7,2,15,14,69,0,0,2,0,0,0
0.10060764571572015,1213,6,2,15,14,69,0,0,2,0,0,0
0.10325278158178491,1212,6,3,15,14,69,0,0,2,0,0,0
0.1052271027745856,1211,7,3,15,14,69,0,0,2,0,0,0
0.10717503001328446,1210,7,4,15,14,69,0,0,2,0,0,0
0.11023376152558906,1210,7,4,14,14,69,0,0,3,0,0,0
0.13864549747340088,1209,8,4,14,14,69,0,0,3,0,0,0
0.14298443493365157,1208,9,4,14,14,69,0,0,3,0,0,0
0.1509087400779542,1209,8,4,14,14,69,0,0,3,0,0,0
0.1564371291800915,1208,9,4,14,14,69,0,0,3,0,0,0
0.16308092177633116,1207,10,4,14,14,69,0,0,3,0,0,0
0.16504311170682803,1206,11,4,14,14,69,0,0,3,0,0,0
0.16559533510050753,1205,12,4,14,14,69,0,0,3,0,0,0
0.17303636112079998,1205,12,4,14,14,68,1,0,3,0,0,0
0.176073470387106,1204,12,5,14,14,68,1,0,3,0,0,0
0.17625986447273376,1204,12,5,14,13,68,2,0,3,0,0,0
0.20373503158017464,1203,13,5,14,13,68,2,0,3,0,0,0
0.21712799791137455,1202,13,6,14,13,68,2,0,3,0,0,0
0.21776646043012246,1201,13,7,14,13,68,2,0,3,0,0,0
0.21873312060268585,1201,13,7,13,13,68,2,0,4,0,0,0
0.2215410632581641,1201,13,7,13,13,67,2,0,5,0,0,0
0.23336777395478753,1202,12,7,13,13,67,2,0,5,0,0,0
0.23367976317554165,1201,13,7,13,13,67,2,0,5,0,0,0
0.242102220544104,1200,13,8,13,13,67,2,0,5,0,0,0
0.2585925605861115,1199,14,8,13,13,67,2,0,5,0,0,0
0.26587483618746116,1198,14,9,13,13,67,2,0,5,0,0,0
0.2787122411979044,1198,14,9,13,13,66,2,0,6,0,0,0
0.279757077053357,1197,14,10,13,13,66,2,0,6,0,0,0
0.29577149153398596,1198,13,10,13,13,66,2,0,6,0,0,0
0.3081708141669206,1197,13,11,13,13,66,2,0,6,0,0,0
0.3528894274115929,1196,14,11,13,13,66,2,0,6,0,0,0
0.3681984338282897,1195,15,11,13,13,66,2,0,6,0,0,0
0.37080625630102415,1194,16,11,13,13,66,2,0,6,0,0,0
0.3708581092570396,1194,16,11,13,12,67,2,0,6,0,0,0
0.37249737021639784,1193,17,11,13,12,67,2,0,6,0,0,0
0.38269970941317266,1192,18,11,13,12,67,2,0,6,0,0,0
0.3854504402223812,1191,18,12,13,12,67,2,0,6,0,0,0
0.3874952802230242,1191,18,12,13,11,67,3,0,6,0,0,0
0.4090061493225174,1190,19,12,13,11,67,3,0,6,0,0,0
0.41142186380877144,1190,19,12,13,11,66,4,0,6,0,0,0
0.41404658535567,1189,19,13,13,11,66,4,0,6,0,0,0
0.42953224418516783,1188,20,13,13,11,66,4,0,6,0,0,0
0.43854238609265744,1188,20,13,13,11,65,4,0,7,0,0,0
0.44165803316477176,1187,21,13,13,11,65,4,0,7,0,0,0
0.4464683554936895,1187,21,13,13,10,66,4,0,7,0,0,0
0.45252422892821015,1186,22,13,13,10,66,4,0,7,0,0,0
0.4661318815160308,1185,23,13,13,10,66,4,0,7,0,0,0
0.4691734280999323,1184,23,14,13,10,66,4,0,7,0,0,0
0.4957111560509909,1183,24,14,13,10,66,4,0,7,0,0,0
0.4959642852918636,1183,24,13,13,11,66,4,0,7,0,0,0
0.4965757385201808,1182,25,13,13,11,66,4,0,7,0,0,0
0.5008981767103887,1182,25,13,13,10,66,5,0,7,0,0,0
0.5016168182593334,1182,25,13,13,9,67,5,0,7,0,0,0
0.5022136257188922,1182,25,13,13,9,66,5,0,8,0,0,0
0.5048569917342972,1181,26,13,13,9,66,5,0,8,0,0,0
