T,S,S_s,E,I_n,I_a,I_s,I_d,R_d,R_u,D_d,D_u,day
0.0,1221,0,0,15,15,70,0,0,0,0,0,0
0.007124169549470553,1220,1,0,15,15,70,0,0,0,0,0,0
0.011156447034061321,1219,2,0,15,15,70,0,0,0,0,0,0
0.025143029910584584,1218,3,0,15,15,70,0,0,0,0,0,0
0.027602202414929486,1218,3,0,15,15,69,1,0,0,0,0,0
0.03427645977794595,1218,3,0,15,15,68,2,0,0,0,0,0
0.05250406359560625,1218,3,0,15,15,67,3,0,0,0,0,0
0.06516799835657819,1217,3,1,15,15,67,3,0,0,0,0,0
0.08186538378879239,1216,4,1,15,15,67,3,0,0,0,0,0
0.08853441390123484,1216,4,1,15,15,66,3,0,1,0,0,0
0.09533335083872353,1215,4,2,15,15,66,3,0,1,0,0,0
0.11056243770365409,1214,5,2,15,15,66,3,0,1,0,0,0
0.1489790414574697,1213,5,3,15,15,66,3,0,1,0,0,0
0.15137639882122728,1213,5,3,15,14,67,3,0,1,0,0,0
0.15211206939664673,1213,5,3,15,14,66,3,0,2,0,0,0
0.1670102614922908,1213,5,3,15,14,65,3,0,3,0,0,0
0.17362136062945632,1212,6,3,15,14,65,3,0,3,0,0,0
0.17509501406850025,1211,7,3,15,14,65,3,0,3,0,0,0
0.17711641021950653,1211,7,3,15,14,64,3,0,4,0,0,0
0.19094178907572687,1211,7,3,15,13,65,3,0,4,0,0,0
0.1976832148005746,1210,8,3,15,13,65,3,0,4,0,0,0
0.1976943401782711,1209,9,3,15,13,65,3,0,4,0,0,0
0.20790495095547873,1209,9,3,15,12,66,3,0,4,0,0,0
0.2107726967300969,1208,10,3,15,12,66,3,0,4,0,0,0
0.23227051965462822,1207,11,3,15,12,66,3,0,4,0,0,0
0.23742387765413964,1206,12,3,15,12,66,3,0,4,0,0,0
0.2412503375122337,1206,12,2,15,13,66,3,0,4,0,0,0
0.24688067949787962,1207,11,2,15,13,66,3,0,4,0,0,0
0.2479159647951843,1207,11,2,15,12,67,3,0,4,0,0,0
0.2562507474641733,1206,12,2,15,12,67,3,0,4,0,0,0
0.25755417310138834,1205,13,2,15,12,67,3,0,4,0,0,0
0.26542838697247206,1205,13,2,15,11,68,3,0,4,0,0,0
