T,S,S_s,E,I_n,I_a,I_s,I_d,R_d,R_u,D_d,D_u,day
0.0,24183,0,0,15,15,70,0,0,0,0,0,0
0.001588834567893749,24182,1,0,15,15,70,0,0,0,0,0,0
0.002657149976730098,24181,2,0,15,15,70,0,0,0,0,0,0
0.0027202180711155253,24181,2,0,15,14,71,0,0,0,0,0,0
0.0033186402576940366,24180,3,0,15,14,71,0,0,0,0,0,0
0.00401647179737643,24179,4,0,15,14,71,0,0,0,0,0,0
0.004054224206254171,24178,5,0,15,14,71,0,0,0,0,0,0
0.00486278050963651,24177,6,0,15,14,71,0,0,0,0,0,0
0.004946242281718277,24176,7,0,15,14,71,0,0,0,0,0,0
0.007066812983674441,24175,8,0,15,14,71,0,0,0,0,0,0
0.007903042114481696,24174,9,0,15,14,71,0,0,0,0,0,0
0.008689395325301654,24173,10,0,15,14,71,0,0,0,0,0,0
0.009273551019244496,24172,11,0,15,14,71,0,0,0,0,0,0
0.009403506934651803,24171,12,0,15,14,71,0,0,0,0,0,0
0.011944818903438483,24170,13,0,15,14,71,0,0,0,0,0,0
0.011991655134809289,24169,14,0,15,14,71,0,0,0,0,0,0
0.01230502383169823,24168,15,0,15,14,71,0,0,0,0,0,0
0.012820082214751208,24167,16,0,15,14,71,0,0,0,0,0,0
0.013164414288346325,24166,17,0,15,14,71,0,0,0,0,0,0
0.01505756483144937,24165,18,0,15,14,71,0,0,0,0,0,0
0.015219146992462015,24164,19,0,15,14,71,0,0,0,0,0,0
0.015357662434087373,24163,20,0,15,14,71,0,0,0,0,0,0
0.015485712732289492,24162,21,0,15,14,71,0,0,0,0,0,0
0.015509931508515993,24161,22,0,15,14,71,0,0,0,0,0,0
0.015762280406051602,24160,23,0,15,14,71,0,0,0,0,0,0
0.016094539406551946,24159,24,0,15,14,71,0,0,0,0,0,0
0.0162699979389844,24158,25,0,15,14,71,0,0,0,0,0,0
0.016394556472851984,24158,25,0,15,13,72,0,0,0,0,0,0
0.0166435558528953,24157,26,0,15,13,72,0,0,0,0,0,0
0.01680287926584297,24156,27,0,15,13,72,0,0,0,0,0,0
0.01702135427906074,24155,28,0,15,13,72,0,0,0,0,0,0
0.017793044254287394,24154,29,0,15,13,72,0,0,0,0,0,0
0.01798197577564376,24153,30,0,15,13,72,0,0,0,0,0,0
0.017999085843548868,24152,31,0,15,13,72,0,0,0,0,0,0
0.018780229229899918,24151,31,1,15,13,72,0,0,0,0,0,0
0.019102197243129494,24150,32,1,15,13,72,0,0,0,0,0,0
0.019133048458465148,24149,33,1,15,13,72,0,0,0,0,0,0
0.019712519542660966,24148,34,1,15,13,72,0,0,0,0,0,0
0.019830791312327584,24147,35,1,15,13,72,0,0,0,0,0,0
0.02009695151285322,24146,36,1,15,13,72,0,0,0,0,0,0
0.02072949012287062,24145,37,1,15,13,72,0,0,0,0,0,0
0.02080084822422444,24144,38,1,15,13,72,0,0,0,0,0,0
0.02085429909249968,24143,39,1,15,13,72,0,0,0,0,0,0
0.021037028802886933,24143,39,1,15,13,71,0,0,1,0,0,0
0.02153525907754023,24142,40,1,15,13,71,0,0,1,0,0,0
0.02163860341434328,24141,41,1,15,13,71,0,0,1,0,0,0
0.022522674851822824,24140,42,1,15,13,71,0,0,1,0,0,0
0.0231641022240933,24139,43,1,15,13,71,0,0,1,0,0,0
0.025713416894694512,24138,44,1,15,13,71,0,0,1,0,0,0
0.02676455541104888,24137,45,1,15,13,71,0,0,1,0,0,0
0.026875423104852265,24136,46,1,15,13,71,0,0,1,0,0,0
0.028515105065329675,24135,47,1,15,13,71,0,0,1,0,0,0
0.029055032265610375,24134,48,1,15,13,71,0,0,1,0,0,0
0.029679975648695484,24133,49,1,15,13,71,0,0,1,0,0,0
0.029786509291827593,24132,50,1,15,13,71,0,0,1,0,0,0
0.03091832570959166,24131,51,1,15,13,71,0,0,1,0,0,0
0.03158776578400177,24130,52,1,15,13,71,0,0,1,0,0,0
