T,S,S_s,E,I_n,I_a,I_s,I_d,R_d,R_u,D_d,D_u,day
0.0,1221,0,0,15,15,70,0,0,0,0,0,0
0.017824670276516057,1220,1,0,15,15,70,0,0,0,0,0,0
0.023985993345393482,1219,2,0,15,15,70,0,0,0,0,0,0
0.026325170063303684,1218,3,0,15,15,70,0,0,0,0,0,0
0.03168120292242327,1217,4,0,15,15,70,0,0,0,0,0,0
0.03715981300233963,1216,5,0,15,15,70,0,0,0,0,0,0
0.04133667713952256,1216,5,0,15,14,71,0,0,0,0,0,0
0.04167993730827426,1216,5,0,15,13,72,0,0,0,0,0,0
0.07640534532221374,1216,5,0,15,13,71,1,0,0,0,0,0
0.0859198937394956,1215,5,1,15,13,71,1,0,0,0,0,0
0.08782738154909908,1214,6,1,15,13,71,1,0,0,0,0,0
0.0891280112682055,1213,7,1,15,13,71,1,0,0,0,0,0
0.08938640233714754,1212,7,2,15,13,71,1,0,0,0,0,0
0.08944964933285665,1212,7,2,15,12,72,1,0,0,0,0,0
0.09642601999065638,1211,8,2,15,12,72,1,0,0,0,0,0
0.11729598369501236,1211,8,2,15,12,71,2,0,0,0,0,0
0.12296836473143274,1211,8,2,15,11,72,2,0,0,0,0,0
0.12389914190079736,1210,8,3,15,11,72,2,0,0,0,0,0
0.12642648522988437,1209,8,4,15,11,72,2,0,0,0,0,0
0.13736970445041197,1208,9,4,15,11,72,2,0,0,0,0,0
0.13930170435566266,1207,10,4,15,11,72,2,0,0,0,0,0
0.15591113898079786,1206,11,4,15,11,72,2,0,0,0,0,0
0.1710092096169863,1205,11,5,15,11,72,2,0,0,0,0,0
0.17664353461065724,1205,11,5,15,10,73,2,0,0,0,0,0
0.18003050275496976,1204,12,5,15,10,73,2,0,0,0,0,0
0.18772035626086822,1203,12,6,15,10,73,2,0,0,0,0,0
0.20006563274921357,1202,13,6,15,10,73,2,0,0,0,0,0
0.24109411968187472,1202,13,6,15,9,74,2,0,0,0,0,0
0.2554412428535215,1202,13,6,15,9,73,2,0,1,0,0,0
0.26760377315624545,1201,13,7,15,9,73,2,0,1,0,0,0
0.29327102927783844,1200,14,7,15,9,73,2,0,1,0,0,0
0.2997630355788389,1199,14,8,15,9,73,2,0,1,0,0,0
