T,S,S_s,E,I_n,I_a,I_s,I_d,R_d,R_u,D_d,D_u,day
0.0,1221,0,0,15,15,70,0,0,0,0,0,0
0.006498508491385232,1220,0,1,15,15,70,0,0,0,0,0,0
0.010993805478700866,1219,1,1,15,15,70,0,0,0,0,0,0
0.014239748478869545,1218,2,1,15,15,70,0,0,0,0,0,0
0.015912413836028535,1217,3,1,15,15,70,0,0,0,0,0,0
0.02515995469996154,1217,3,1,15,14,71,0,0,0,0,0,0
0.029011950248251667,1217,3,1,15,14,70,0,0,1,0,0,0
0.03154578676362081,1216,4,1,15,14,70,0,0,1,0,0,0
0.03385541518363199,1215,4,2,15,14,70,0,0,1,0,0,0
0.04051011349664744,1214,5,2,15,14,70,0,0,1,0,0,0
0.042867068690126214,1213,6,2,15,14,70,0,0,1,0,0,0
0.044165330331777754,1212,7,2,15,14,70,0,0,1,0,0,0
0.04620912982382424,1212,7,2,15,13,71,0,0,1,0,0,0
0.04983858294274733,1211,8,2,15,13,71,0,0,1,0,0,0
0.05672541675076992,1210,9,2,15,13,71,0,0,1,0,0,0
0.06099700553553524,1209,10,2,15,13,71,0,0,1,0,0,0
0.07859720438117805,1208,11,2,15,13,71,0,0,1,0,0,0
0.08014375480504289,1209,10,2,15,13,71,0,0,1,0,0,0
0.0895092882381745,1209,10,2,15,12,72,0,0,1,0,0,0
0.093356520660287,1208,11,2,15,12,72,0,0,1,0,0,0
0.09869789458583089,1208,11,2,15,11,73,0,0,1,0,0,0
0.12231801836091055,1207,12,2,15,11,73,0,0,1,0,0,0
0.13263977063762494,1206,13,2,15,11,73,0,0,1,0,0,0
0.13754536547661275,1205,14,2,15,11,73,0,0,1,0,0,0
0.15751470331823728,1204,15,2,15,11,73,0,0,1,0,0,0
0.1583510822137535,1203,15,3,15,11,73,0,0,1,0,0,0
0.17586183061755312,1202,16,3,15,11,73,0,0,1,0,0,0
0.18840291456804864,1201,17,3,15,11,73,0,0,1,0,0,0
0.1910763772818395,1200,17,4,15,11,73,0,0,1,0,0,0
0.23264487118390995,1199,18,4,15,11,73,0,0,1,0,0,0
