T,S,S_s,E,I_n,I_a,I_s,I_d,R_d,R_u,D_d,D_u,day
0.0,1221,0,0,15,15,70,0,0,0,0,0,0
0.00316823409735379,1220,1,0,15,15,70,0,0,0,0,0,0
0.009567565434731935,1219,2,0,15,15,70,0,0,0,0,0,0
0.013907250017714123,1218,2,1,15,15,70,0,0,0,0,0,0
0.0218109597420972,1217,3,1,15,15,70,0,0,0,0,0,0
0.02227089669524316,1216,4,1,15,15,70,0,0,0,0,0,0
0.027610299823297452,1215,4,2,15,15,70,0,0,0,0,0,0
0.04044874240433577,1215,4,2,15,15,69,1,0,0,0,0,0
0.07332300321155823,1214,5,2,15,15,69,1,0,0,0,0,0
0.08394689591298393,1213,6,2,15,15,69,1,0,0,0,0,0
0.08659293395765254,1212,7,2,15,15,69,1,0,0,0,0,0
0.08875337334296725,1212,7,2,15,15,68,1,0,1,0,0,0
0.09693568400653274,1211,8,2,15,15,68,1,0,1,0,0,0
0.10487615670597916,1211,8,2,15,14,69,1,0,1,0,0,0
0.11972435509330459,1210,8,3,15,14,69,1,0,1,0,0,0
0.1325671880308561,1209,9,3,15,14,69,1,0,1,0,0,0
0.1423023963264924,1208,10,3,15,14,69,1,0,1,0,0,0
0.1507621048809633,1207,11,3,15,14,69,1,0,1,0,0,0
0.16755002085721932,1206,12,3,15,14,69,1,0,1,0,0,0
0.16836749278975166,1207,11,3,15,14,69,1,0,1,0,0,0
0.1750002836769852,1206,12,3,15,14,69,1,0,1,0,0,0
0.17881445119176925,1206,12,3,14,14,69,1,0,2,0,0,0
0.2003594261517231,1206,12,3,14,14,68,1,0,3,0,0,0
0.20936982122914555,1205,13,3,14,14,68,1,0,3,0,0,0
0.21191942247137724,1204,13,4,14,14,68,1,0,3,0,0,0
0.21624768693355634,1203,13,5,14,14,68,1,0,3,0,0,0
0.22306120324063664,1203,13,5,14,13,69,1,0,3,0,0,0
0.224196746778012,1202,14,5,14,13,69,1,0,3,0,0,0
0.2517334307028308,1201,15,5,14,13,69,1,0,3,0,0,0
0.30436901495473795,1201,15,5,14,12,70,1,0,3,0,0,0
0.30651795943209725,1200,16,5,14,12,70,1,0,3,0,0,0
0.30973869568112894,1199,16,6,14,12,70,1,0,3,0,0,0
0.3183730149041683,1199,16,6,14,12,69,2,0,3,0,0,0
0.3255407862252255,1199,16,6,14,11,70,2,0,3,0,0,0
0.3261321860321348,1199,16,5,14,12,70,2,0,3,0,0,0
0.3398108180642801,1200,15,5,14,12,70,2,0,3,0,0,0
0.3520049406796315,1199,15,6,14,12,70,2,0,3,0,0,0
0.3540086653394651,1198,16,6,14,12,70,2,0,3,0,0,0
0.3586393556948931,1197,17,6,14,12,70,2,0,3,0,0,0
0.37725488625389525,1197,17,6,14,12,69,2,0,4,0,0,0
0.3803038753969884,1197,17,6,14,12,68,2,0,5,0,0,0
0.3836882737544677,1196,18,6,14,12,68,2,0,5,0,0,0
0.39346055541834646,1195,19,6,14,12,68,2,0,5,0,0,0
0.39533603537633455,1195,19,6,14,11,69,2,0,5,0,0,0
0.4165726961914888,1195,19,6,14,10,70,2,0,5,0,0,0
0.4234864730644311,1194,20,6,14,10,70,2,0,5,0,0,0
0.4288822735705793,1194,20,6,14,9,71,2,0,5,0,0,0
0.430022564941006,1194,20,6,14,8,72,2,0,5,0,0,0
0.4315631105538579,1194,20,6,14,8,71,2,0,6,0,0,0
0.4604703354537207,1193,20,7,14,8,71,2,0,6,0,0,0
0.46636775692663707,1192,21,7,14,8,71,2,0,6,0,0,0
0.4702039883002872,1191,22,7,14,8,71,2,0,6,0,0,0
0.4758073970538016,1190,23,7,14,8,71,2,0,6,0,0,0
0.5090954658885976,1189,24,7,14,8,71,2,0,6,0,0,0
0.514134537219597,1190,23,7,14,8,71,2,0,6,0,0,0
0.5244383933344554,1189,24,7,14,8,71,2,0,6,0,0,0
0.5295918740772432,1188,25,7,14,8,71,2,0,6,0,0,0
0.5301649776491253,1187,25,8,14,8,71,2,0,6,0,0,0
0.5538646343005705,1186,26,8,14,8,71,2,0,6,0,0,0
0.5644591649440158,1185,27,8,14,8,71,2,0,6,0,0,0
0.5650446306222855,1184,28,8,14,8,71,2,0,6,0,0,0
0.5695624307862894,1183,29,8,14,8,71,2,0,6,0,0,0
0.5841782235645517,1183,29,8,14,8,70,3,0,6,0,0,0
0.5850554593997511,1182,30,8,14,8,70,3,0,6,0,0,0
0.5860394070170477,1181,31,8,14,8,70,3,0,6,0,0,0
0.5939752922392516,1182,30,8,14,8,70,3,0,6,0,0,0
0.5971231888283997,1182,30,8,14,7,70,4,0,6,0,0,0
0.5987224635532922,1181,31,8,14,7,70,4,0,6,0,0,0
0.6049270603571533,1180,32,8,14,7,70,4,0,6,0,0,0
0.6286995129685004,1179,33,8,14,7,70,4,0,6,0,0,0
0.6344088147172519,1180,32,8,14,7,70,4,0,6,0,0,0
0.6726274572565657,1179,33,8,14,7,70,4,0,6,0,0,0
0.6784391285308184,1178,34,8,14,7,70,4,0,6,0,0,0
0.692337497027572,1177,35,8,14,7,70,4,0,6,0,0,0
0.7112256333020854,1176,36,8,14,7,70,4,0,6,0,0,0
0.720675026127133,1175,37,8,14,7,70,4,0,6,0,0,0
0.7266944470152011,1174,38,8,14,7,70,4,0,6,0,0,0
0.7384279586760147,1173,38,9,14,7,70,4,0,6,0,0,0
0.7386444737809931,1172,39,9,14,7,70,4,0,6,0,0,0
0.7490755241411791,1171,40,9,14,7,70,4,0,6,0,0,0
0.7654647019957482,1172,39,9,14,7,70,4,0,6,0,0,0
0.7698383849069778,1172,39,9,13,7,70,4,0,7,0,0,0
0.7714844989225788,1173,38,9,13,7,70,4,0,7,0,0,0
0.790160175939193,1173,38,9,13,7,69,4,0,8,0,0,0
0.7919044099932412,1173,38,9,13,6,70,4,0,8,0,0,0
0.7936386563400493,1172,39,9,13,6,70,4,0,8,0,0,0
0.803696812625579,1171,40,9,13,6,70,4,0,8,0,0,0
0.8073165433973348,1170,41,9,13,6,70,4,0,8,0,0,0
0.8206359228981113,1170,41,9,13,5,71,4,0,8,0,0,0
0.8310335796240208,1170,41,8,13,6,71,4,0,8,0,0,0
0.8404649979524581,1169,42,8,13,6,71,4,0,8,0,0,0
0.8471166924176429,1168,43,8,13,6,71,4,0,8,0,0,0
0.8487255562989222,1167,43,9,13,6,71,4,0,8,0,0,0
0.8561019470615584,1168,42,9,13,6,71,4,0,8,0,0,0
0.8563219297212388,1167,42,10,13,6,71,4,0,8,0,0,0
0.8781763434932575,1166,43,10,13,6,71,4,0,8,0,0,0
0.8837873860979857,1165,44,10,13,6,71,4,0,8,0,0,0
0.8841363397139967,1165,44,10,13,5,72,4,0,8,0,0,0
0.8883563517273394,1164,45,10,13,5,72,4,0,8,0,0,0
0.8988071494399625,1163,45,11,13,5,72,4,0,8,0,0,0
0.8994778892721008,1164,44,11,13,5,72,4,0,8,0,0,0
0.903630506737902,1164,43,12,13,5,72,4,0,8,0,0,0
0.909663322665016,1165,42,12,13,5,72,4,0,8,0,0,0
0.9152844442695558,1164,43,12,13,5,72,4,0,8,0,0,0
0.9208001573763409,1163,44,12,13,5,72,4,0,8,0,0,0
0.9275204581439053,1162,45,12,13,5,72,4,0,8,0,0,0
0.9508456940393085,1161,45,13,13,5,72,4,0,8,0,0,0
0.9533287119928234,1161,45,13,13,4,73,4,0,8,0,0,0
0.95436578863354,1160,46,13,13,4,73,4,0,8,0,0,0
0.9556640129700906,1161,45,13,13,4,73,4,0,8,0,0,0
0.957182775819481,1160,46,13,13,4,73,4,0,8,0,0,0
0.9681240331294367,1159,47,13,13,4,73,4,0,8,0,0,0
0.9700933497023375,1158,48,13,13,4,73,4,0,8,0,0,0
0.9877636413317922,1159,47,13,13,4,73,4,0,8,0,0,0
1.0019514230561024,1159,47,13,13,3,74,4,0,8,0,0,1
1.0030767445207056,1158,47,14,13,3,74,4,0,8,0,0,1
1.0073600555232385,1157,47,15,13,3,74,4,0,8,0,0,1
1.0135395719751485,1156,47,16,13,3,74,4,0,8,0,0,1
1.0137731680068676,1157,46,16,13,3,74,4,0,8,0,0,1
1.0146335359230776,1158,45,16,13,3,74,4,0,8,0,0,1
1.0215577958564774,1157,46,16,13,3,74,4,0,8,0,0,1
1.0266796842097448,1156,47,16,13,3,74,4,0,8,0,0,1
1.0482538386642315,1155,48,16,13,3,74,4,0,8,0,0,1
1.049683346841226,1154,49,16,13,3,74,4,0,8,0,0,1
1.055267364997458,1153,50,16,13,3,74,4,0,8,0,0,1
1.0572474419176954,1153,50,16,13,3,73,4,0,9,0,0,1
1.058500078750637,1152,50,17,13,3,73,4,0,9,0,0,1
1.0621762248691697,1151,51,17,13,3,73,4,0,9,0,0,1
1.0647275214792882,1152,50,17,13,3,73,4,0,9,0,0,1
1.07297166191236,1151,51,17,13,3,73,4,0,9,0,0,1
1.0824726969170935,1152,50,17,13,3,73,4,0,9,0,0,1
1.095518215083779,1153,49,17,13,3,73,4,0,9,0,0,1
1.112324862520856,1154,48,17,13,3,73,4,0,9,0,0,1
1.1155944770621973,1153,48,18,13,3,73,4,0,9,0,0,1
1.1304067295701417,1152,49,18,13,3,73,4,0,9,0,0,1
1.1386542155981507,1151,50,18,13,3,73,4,0,9,0,0,1
1.1446220303353305,1150,51,18,13,3,73,4,0,9,0,0,1
1.2136658560510585,1149,52,18,13,3,73,4,0,9,0,0,1
1.2156683534396207,1148,53,18,13,3,73,4,0,9,0,0,1
1.2171831085239675,1147,54,18,13,3,73,4,0,9,0,0,1
1.217451103329446,1147,54,17,13,3,73,5,0,9,0,0,1
1.2611041083951484,1148,53,17,13,3,73,5,0,9,0,0,1
1.2790821423678567,1147,54,17,13,3,73,5,0,9,0,0,1
1.28334088743034,1147,54,17,13,3,72,6,0,9,0,0,1
1.2994009868329333,1148,53,17,13,3,72,6,0,9,0,0,1
1.3008617969916678,1147,54,17,13,3,72,6,0,9,0,0,1
1.3010508768041373,1146,55,17,13,3,72,6,0,9,0,0,1
1.314695682779655,1147,54,17,13,3,72,6,0,9,0,0,1
1.3241608286299948,1148,53,17,13,3,72,6,0,9,0,0,1
1.332952017744814,1147,54,17,13,3,72,6,0,9,0,0,1
1.3428282221728292,1148,53,17,13,3,72,6,0,9,0,0,1
1.369001442701096,1147,53,18,13,3,72,6,0,9,0,0,1
1.3753572714834885,1146,54,18,13,3,72,6,0,9,0,0,1
1.3819288627963349,1146,54,18,13,3,71,6,0,10,0,0,1
1.4011464761794996,1145,55,18,13,3,71,6,0,10,0,0,1
1.4060003490151889,1144,56,18,13,3,71,6,0,10,0,0,1
1.4311929022169787,1143,57,18,13,3,71,6,0,10,0,0,1
1.4391269605828723,1142,58,18,13,3,71,6,0,10,0,0,1
1.4519690864817365,1142,57,19,13,3,71,6,0,10,0,0,1
1.4582516159954413,1141,58,19,13,3,71,6,0,10,0,0,1
1.4684892746871252,1141,58,19,13,3,70,6,0,11,0,0,1
1.4771593002876298,1140,59,19,13,3,70,6,0,11,0,0,1
1.4830860714579577,1141,58,19,13,3,70,6,0,11,0,0,1
1.4966651554465862,1141,58,19,13,3,69,7,0,11,0,0,1
1.5105522322679774,1140,59,19,13,3,69,7,0,11,0,0,1
1.5184125370993125,1139,59,20,13,3,69,7,0,11,0,0,1
1.531803865692131,1139,59,20,13,2,70,7,0,11,0,0,1
1.5490695067428901,1140,58,20,13,2,70,7,0,11,0,0,1
1.5494324672269602,1141,57,20,13,2,70,7,0,11,0,0,1
1.5519321090088851,1141,57,19,13,3,70,7,0,11,0,0,1
1.552781736450917,1141,57,18,13,3,70,8,0,11,0,0,1
1.5589276775439929,1140,58,18,13,3,70,8,0,11,0,0,1
1.563362937140758,1139,59,18,13,3,70,8,0,11,0,0,1
1.578614241390998,1138,59,19,13,3,70,8,0,11,0,0,1
1.590780079191631,1139,58,19,13,3,70,8,0,11,0,0,1
1.615094796133261,1140,57,19,13,3,70,8,0,11,0,0,1
1.6220006006373993,1139,58,19,13,3,70,8,0,11,0,0,1
1.632154952002887,1140,57,19,13,3,70,8,0,11,0,0,1
1.6400790440207336,1139,58,19,13,3,70,8,0,11,0,0,1
1.6410438622318748,1138,59,19,13,3,70,8,0,11,0,0,1
1.647689915756389,1137,60,19,13,3,70,8,0,11,0,0,1
1.651756295503762,1138,59,19,13,3,70,8,0,11,0,0,1
1.659180458351613,1137,60,19,13,3,70,8,0,11,0,0,1
1.664886788916114,1138,59,19,13,3,70,8,0,11,0,0,1
1.6673802900867265,1138,59,19,13,3,69,8,0,12,0,0,1
1.67218559808196,1137,59,20,13,3,69,8,0,12,0,0,1
1.6792385792166842,1138,58,20,13,3,69,8,0,12,0,0,1
1.681826935227088,1137,59,20,13,3,69,8,0,12,0,0,1
1.6903161440031165,1136,60,20,13,3,69,8,0,12,0,0,1
1.6980714835926691,1135,61,20,13,3,69,8,0,12,0,0,1
1.7074537019522957,1134,62,20,13,3,69,8,0,12,0,0,1
1.7259347061665666,1134,62,20,13,3,68,9,0,12,0,0,1
1.7285086049779772,1133,63,20,13,3,68,9,0,12,0,0,1
1.7344317911258942,1132,64,20,13,3,68,9,0,12,0,0,1
1.7522624526501478,1131,65,20,13,3,68,9,0,12,0,0,1
1.757238257668447,1130,66,20,13,3,68,9,0,12,0,0,1
1.7576611864038951,1129,67,20,13,3,68,9,0,12,0,0,1
1.7650935923778084,1128,68,20,13,3,68,9,0,12,0,0,1
1.775914183084655,1127,69,20,13,3,68,9,0,12,0,0,1
1.7788148463678135,1126,69,21,13,3,68,9,0,12,0,0,1
1.8077701094090426,1125,70,21,13,3,68,9,0,12,0,0,1
1.8126673040195411,1126,69,21,13,3,68,9,0,12,0,0,1
1.8134900025987957,1125,70,21,13,3,68,9,0,12,0,0,1
1.8227068773268487,1124,70,22,13,3,68,9,0,12,0,0,1
1.8247601932629713,1123,71,22,13,3,68,9,0,12,0,0,1
1.8294772010937073,1122,72,22,13,3,68,9,0,12,0,0,1
1.8299296612694806,1121,73,22,13,3,68,9,0,12,0,0,1
1.8334980747140974,1121,72,23,13,3,68,9,0,12,0,0,1
1.8440477893767886,1120,73,23,13,3,68,9,0,12,0,0,1
1.8519992783503547,1119,73,24,13,3,68,9,0,12,0,0,1
1.8520384438419935,1118,74,24,13,3,68,9,0,12,0,0,1
1.85364904369487,1117,75,24,13,3,68,9,0,12,0,0,1
1.8696088597967124,1118,74,24,13,3,68,9,0,12,0,0,1
1.870732900159821,1119,73,24,13,3,68,9,0,12,0,0,1
1.8892870125764738,1118,74,24,13,3,68,9,0,12,0,0,1
1.892112810915406,1117,74,25,13,3,68,9,0,12,0,0,1
1.8995276054523977,1116,74,26,13,3,68,9,0,12,0,0,1
