T,S,S_s,E,I_n,I_a,I_s,I_d,R_d,R_u,D_d,D_u,day
0.0,1221,0,0,15,15,70,0,0,0,0,0,0
0.0016835603082995987,1221,0,0,15,14,71,0,0,0,0,0,0
0.006351219790330419,1221,0,0,15,14,70,0,0,1,0,0,0
0.012383246629612992,1220,0,1,15,14,70,0,0,1,0,0,0
0.014133391014031913,1219,1,1,15,14,70,0,0,1,0,0,0
0.03853282835218765,1219,1,1,15,14,69,0,0,2,0,0,0
0.052338601473247794,1218,2,1,15,14,69,0,0,2,0,0,0
0.055093290576728564,1217,2,2,15,14,69,0,0,2,0,0,0
0.05793544655004073,1217,2,2,15,14,68,1,0,2,0,0,0
0.098257180655157,1216,3,2,15,14,68,1,0,2,0,0,0
0.09828087908405897,1215,3,3,15,14,68,1,0,2,0,0,0
0.09899665875711022,1214,4,3,15,14,68,1,0,2,0,0,0
0.10093517928222051,1213,5,3,15,14,68,1,0,2,0,0,0
0.10894415321281761,1212,6,3,15,14,68,1,0,2,0,0,0
0.13095092642724637,1211,6,4,15,14,68,1,0,2,0,0,0
0.1313030386883327,1210,7,4,15,14,68,1,0,2,0,0,0
0.13434998542142043,1209,8,4,15,14,68,1,0,2,0,0,0
0.15350922907050135,1209,8,4,15,14,67,1,0,3,0,0,0
0.16155007058930718,1208,9,4,15,14,67,1,0,3,0,0,0
0.1829297497640525,1207,10,4,15,14,67,1,0,3,0,0,0
0.18471666184143426,1206,11,4,15,14,67,1,0,3,0,0,0
0.19419969860397848,1205,12,4,15,14,67,1,0,3,0,0,0
0.19632847014245636,1204,13,4,15,14,67,1,0,3,0,0,0
0.1963318526554328,1204,13,4,14,14,67,1,0,4,0,0,0
0.20136858337013663,1203,14,4,14,14,67,1,0,4,0,0,0
0.2283404849151789,1202,15,4,14,14,67,1,0,4,0,0,0
0.2398260406037924,1201,16,4,14,14,67,1,0,4,0,0,0
0.24061406604574218,1200,17,4,14,14,67,1,0,4,0,0,0
0.2446431732017361,1200,17,4,13,14,67,1,0,5,0,0,0
0.25534259191589026,1200,17,4,12,14,67,1,0,6,0,0,0
0.2625003567755087,1201,16,4,12,14,67,1,0,6,0,0,0
0.26767830014058375,1202,15,4,12,14,67,1,0,6,0,0,0
0.26769734311350796,1201,15,5,12,14,67,1,0,6,0,0,0
0.27163799410478046,1201,15,5,12,14,66,1,0,7,0,0,0
0.2830490903681349,1200,16,5,12,14,66,1,0,7,0,0,0
0.29521712157506325,1200,16,5,12,14,65,1,0,8,0,0,0
0.34917356895532936,1200,16,5,12,13,66,1,0,8,0,0,0
0.35341074202372397,1200,16,5,12,12,67,1,0,8,0,0,0
0.36656752565192413,1199,17,5,12,12,67,1,0,8,0,0,0
0.3753054277789503,1199,17,5,12,11,68,1,0,8,0,0,0
0.3813534178198624,1198,18,5,12,11,68,1,0,8,0,0,0
0.41237104368725674,1197,19,5,12,11,68,1,0,8,0,0,0
0.41290222414017896,1197,19,5,12,11,67,2,0,8,0,0,0
0.4265401308348725,1196,19,6,12,11,67,2,0,8,0,0,0
0.4313770647224342,1195,20,6,12,11,67,2,0,8,0,0,0
0.44822902591767144,1195,20,6,12,10,68,2,0,8,0,0,0
0.4679138773728822,1194,21,6,12,10,68,2,0,8,0,0,0
0.48226289178760734,1193,22,6,12,10,68,2,0,8,0,0,0
0.4828179704532635,1194,21,6,12,10,68,2,0,8,0,0,0
0.4896887796100329,1193,22,6,12,10,68,2,0,8,0,0,0
0.5023467828100522,1192,23,6,12,10,68,2,0,8,0,0,0
0.5042495739745843,1191,24,6,12,10,68,2,0,8,0,0,0
0.5084886933020701,1190,24,7,12,10,68,2,0,8,0,0,0
0.5167723441303054,1190,24,7,11,10,68,2,0,9,0,0,0
0.5264689645557485,1189,25,7,11,10,68,2,0,9,0,0,0
0.5399532370261534,1189,25,7,11,10,67,3,0,9,0,0,0
0.5490135694579082,1188,25,8,11,10,67,3,0,9,0,0,0
0.54977357370455,1187,26,8,11,10,67,3,0,9,0,0,0
0.5528856222981953,1186,27,8,11,10,67,3,0,9,0,0,0
0.5619589588909578,1185,28,8,11,10,67,3,0,9,0,0,0
0.5627482423691929,1185,28,8,11,10,66,3,0,10,0,0,0
0.5710713617538721,1184,29,8,11,10,66,3,0,10,0,0,0
0.6049533553164391,1184,29,8,11,10,65,3,0,11,0,0,0
0.6129126601364818,1183,30,8,11,10,65,3,0,11,0,0,0
0.6227623508945865,1182,30,9,11,10,65,3,0,11,0,0,0
